"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/590frt_Navin-Kumar-Agrawal-01.jpg","Mr. Navin Kumar Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/590/mr-navin-kumar-agrawal-"
"https://www.gla.ac.in/Uploads/faculty/1445frt_HimanshuSharmaAssociate.ProfECGLA124262-Copy.JPG","Dr. Himanshu Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1445/dr-himanshu-sharma"
"https://www.gla.ac.in/Uploads/faculty/1078frt_RaushanKumarSinghAsst.Prof.CSGLA122261.jpg","Mr. Raushan Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1078/mr-raushan-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/423frt_Aashish-Jaiswal-01.jpg","Mr. Aashish Jiaswal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/423/mr-aashish-jiaswal"
"https://www.gla.ac.in/Uploads/faculty/488frt_VishweshMishra01LecturerGLA118762Small.jpg","Mr. Vishwesh Mishra","Lecturer","https://www.gla.ac.in/academics/faculty-detail/488/mr-vishwesh-mishra"
"https://www.gla.ac.in/Uploads/faculty/1126frt_Umakant-Ahirwar-sm.jpg","Mr. Umakant Ahirwar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1126/mr-umakant-ahirwar"
"https://www.gla.ac.in/Uploads/faculty/1222frt_AbhishekSharmaS.png","Dr. Abhishek Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1222/dr-abhishek-sharma-"
"https://www.gla.ac.in/Uploads/faculty/1424frt_manish-gupta.webp","Dr. Manish Gupta","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1424/dr-manish-gupta"
"https://www.gla.ac.in/Uploads/faculty/1516frt_Small.jpg","Dr. Juginder Pal Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1516/dr-juginder-pal-singh"
"https://www.gla.ac.in/Uploads/faculty/1517frt_Small.jpg","Dr. Nikhil Govil","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1517/dr-nikhil-govil"
"https://www.gla.ac.in/Uploads/faculty/415frt_Akash-Deep-Yadav-Lecturer-Diploma-01.jpg","Mr. Akash Deep Yadav","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/415/mr-akash-deep-yadav"
"https://www.gla.ac.in/Uploads/faculty/1089frt_ParomitaGoswamiAsst.ProfCSGLA122262.-Copy.JPG","Dr. Paromita Goswami","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1089/dr-paromita-goswami"
"https://www.gla.ac.in/Uploads/faculty/1513frt_Mr.-Vikash-Kumar_sm.jpg","Dr. Vikash Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1513/dr-vikash-kumar"
"https://www.gla.ac.in/Uploads/faculty/1515frt_anuja-bhargava-sm.webp","Dr. Anuja Bhargava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1515/dr-anuja-bhargava"
"https://www.gla.ac.in/Uploads/faculty/419frt_Yogendra-Kumar-01.jpg","Mr. Yogendra Kumar","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/419/mr-yogendra-kumar"
"https://www.gla.ac.in/Uploads/faculty/59frt_Indresh-yadav-01.jpg","Dr. Indresh Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/59/dr-indresh-yadav"
"https://www.gla.ac.in/Uploads/faculty/397frt_Pawan-Kumar-Agrawal-01.jpg","Mr. Pawan Kumar Agrawal","Lecturer","https://www.gla.ac.in/academics/faculty-detail/397/mr-pawan-kumar-agrawal"
"https://www.gla.ac.in/Uploads/faculty/60frt_Mayank-Goyal-01.jpg","Mr. Mayank Goyal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/60/mr-mayank-goyal"
"https://www.gla.ac.in/Uploads/faculty/393frt_Hariom-01.jpg","Mr. Hariom","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/393/mr-hariom"
"https://www.gla.ac.in/Uploads/faculty/391frt_Nitin-Sahni-01.jpg","Mr. Nitin Sahni","Senior Lecturer","https://www.gla.ac.in/academics/faculty-detail/391/mr-nitin-sahni"
"https://www.gla.ac.in/Uploads/faculty/236frt_Vishal-Goyal.jpg","Prof. Vishal Goyal","Professor & Director IQAC","https://www.gla.ac.in/academics/faculty-detail/236/prof-vishal-goyal"
"https://www.gla.ac.in/Uploads/faculty/1514frt_dummy-img.jpg","Dr. Shatakshi Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1514/dr-shatakshi-singh"
"https://www.gla.ac.in/Uploads/faculty/1143frt_Balaji-B-sm.jpg","Dr. Balaji B","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1143/dr-balaji-b"
"https://www.gla.ac.in/Uploads/faculty/59frt_Indresh-yadav-01.jpg","Dr. Indresh Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/59/dr-indresh-yadav"
"https://www.gla.ac.in/Uploads/faculty/1139frt_Jai-Prakash-Sharma-sm.jpg","Dr. Jai Prakash Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1139/dr-jai-prakash-sharma"
"https://www.gla.ac.in/Uploads/faculty/591frt_Small.jpg","Dr. Swati Srivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/591/dr-swati-srivastava-"
"https://www.gla.ac.in/Uploads/faculty/1446frt_SunilKumarAssociate.ProfCEANoidaGLA124181.JPG","Dr. Sunil Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1446/dr-sunil-kumar"
"https://www.gla.ac.in/Uploads/faculty/752frt_SwetaSingh-Copy.jpg","Ms. Sweta Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/752/ms-sweta-singh"
"https://www.gla.ac.in/Uploads/faculty/889frt_VivekKumarSrivastavaEEGLA121352copy.jpg","Dr. Vivek Kumar Srivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/889/dr-vivek-kumar-srivastava"
"https://www.gla.ac.in/Uploads/faculty/1220frt_Aryabig.png","Dr. Premnarayan Arya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1220/dr-premnarayan-arya"
"https://www.gla.ac.in/Uploads/faculty/289frt_Shelesh-Krishna-Saraswat.jpg","Mr. Shelesh Krishna Saraswat","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/289/mr-shelesh-krishna-saraswat"
"https://www.gla.ac.in/Uploads/faculty/290frt_Dheeraj-Kalra.jpg","Dr. Dheeraj Kalra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/290/dr-dheeraj-kalra"
"https://www.gla.ac.in/Uploads/faculty/291frt_Deepak-Mittal.jpg","Mr. Deepak Mittal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/291/mr-deepak-mittal"
"https://www.gla.ac.in/Uploads/faculty/292frt_neetu-agrawal-sm.webp","Mrs. Neetu Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/292/mrs-neetu-agrawal"
"https://www.gla.ac.in/Uploads/faculty/293frt_Mrs.-Alka-Agrawal-01.jpg","Mrs. Alka Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/293/mrs-alka-agrawal"
"https://www.gla.ac.in/Uploads/faculty/995frt_Rohit-Agarwal-sm.jpg","Mr. Rohit Agarwal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/995/mr-rohit-agarwal"
"https://www.gla.ac.in/Uploads/faculty/1076frt_SulabhSachanSmall.jpg","Dr. Sulabh Sachan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1076/dr-sulabh-sachan"
"https://www.gla.ac.in/Uploads/faculty/1511frt_UpendraKumarAcharyaAsst.ProfECEGLA124258.JPG","Dr. Upendra Kumar Acharya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1511/dr-upendra-kumar-acharya"
"https://www.gla.ac.in/Uploads/faculty/286frt_P.Bachan.jpg","Dr. P. Bachan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/286/dr-p-bachan"
"https://www.gla.ac.in/Uploads/faculty/426frt_Girijapati-Sharma-01.jpg","Mr. Girijapati Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/426/mr-girijapati-sharma"
"https://www.gla.ac.in/Uploads/faculty/1133frt_SachendraSinghChauhanAsst.Prof.CEAGLA122286-Copy.JPG","Mr. Sachendra Singh Chauhan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1133/mr-sachendra-singh-chauhan"
"https://www.gla.ac.in/Uploads/faculty/495frt_AnkitaChauhanLecturers.png","Ms. Ankita Chauhan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/495/ms-ankita-chauhan-"
"https://www.gla.ac.in/Uploads/faculty/680frt_639frt_577frt_383frt_01.jpg","Mr. Shikhar Goel","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/680/mr-shikhar-goel"
"https://www.gla.ac.in/Uploads/faculty/689frt_PriyaChaudharyAsst.ProfCSGLA120259.JPG","Ms. Priya Chaudhary","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/689/ms-priya-chaudhary"
"https://www.gla.ac.in/Uploads/faculty/1361frt_RahulSaraswatAsst.ProfECEGLA123312-Copy.JPG","Dr. Rahul Saraswat","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1361/dr-rahul-saraswat"
"https://www.gla.ac.in/Uploads/faculty/401frt_Bhupendra-Kumar-Saraswat01.jpg","Mr. Bhupendra Kumar Saraswat","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/401/mr-bhupendra-kumar-saraswat"
"https://www.gla.ac.in/Uploads/faculty/486frt_PrashantSinghLecturerGLA118754Small.jpg","Mr. Prashant Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/486/mr-prashant-singh"
"https://www.gla.ac.in/Uploads/faculty/691frt_DeeptiAgrawal.jpg","Ms. Deepti Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/691/ms-deepti-agrawal"
"https://www.gla.ac.in/Uploads/faculty/396frt_Mridul-Dixit01.jpg","Mr. Mridul Dixit","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/396/mr-mridul-dixit"
"https://www.gla.ac.in/Uploads/faculty/692frt_PriyaShrivastavaGLA120262-Copy.jpg","Ms. Priya Shrivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/692/ms-priya-shrivastava"
"https://www.gla.ac.in/Uploads/faculty/729frt_AmitKumar275.png","Mr. Amit Kumar","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/729/mr-amit-kumar"
"https://www.gla.ac.in/Uploads/faculty/693frt_ApurvaGarg-Copy.jpg","Ms. Apurva Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/693/ms-apurva-garg"
"https://www.gla.ac.in/Uploads/faculty/882frt_JitendraGudainiyansmall.jpg","Mr. Jitendra Gudainiyan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/882/mr-jitendra-gudainiyan"
"https://www.gla.ac.in/Uploads/faculty/694frt_RonakAgrawal.jpg","Mr. Ronak Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/694/mr-ronak-agrawal"
"https://www.gla.ac.in/Uploads/faculty/695frt_saumyatripathi-Copy.jpg","Ms. Saumya Tripathi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/695/ms-saumya-tripathi"
"https://www.gla.ac.in/Uploads/faculty/732frt_Rishabh.jpg","Mr. Rishabh Chaturvedi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/732/mr-rishabh-chaturvedi"
"https://www.gla.ac.in/Uploads/faculty/421frt_Vineesh-Kumar-Singh-Software-Engg-01.jpg","Mr. Vineesh Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/421/mr-vineesh-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/697frt_ArtiBadhoutiyaAsst.ProfCSGLA120267,.JPG","Ms. Arti Badhoutiya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/697/ms-arti-badhoutiya"
"https://www.gla.ac.in/Uploads/faculty/733frt_RajatYadavAsst.ProfMEsmall.jpg","Mr. Rajat Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/733/mr-rajat-yadav"
"https://www.gla.ac.in/Uploads/faculty/1518frt_Small.jpg","Dr. Lekhraj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1518/dr-lekhraj"
"https://www.gla.ac.in/Uploads/faculty/734frt_AmanSharmaAsst.ProfMEGLA120008.JPG","Mr. Aman Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/734/mr-aman-sharma"
"https://www.gla.ac.in/Uploads/faculty/424frt_Abhinav-Khatri-01.jpg","Mr. Abhinav Khatri","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/424/mr-abhinav-khatri"
