"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/1114frt_dr-rishikesh-shukla-sm.png","Dr. Rishikesh Shukla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1114/dr-rishikesh-shukla"
"https://www.gla.ac.in/Uploads/faculty/1148frt_Ms.-Oliva-Roy-sm.jpg","Dr. Oliva Roy","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1148/dr-oliva-roy"
"https://www.gla.ac.in/Uploads/faculty/1147frt_Ms.-Kasturi-Das-sm.jpg","Ms. Kasturi Das","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1147/ms-kasturi-das"
"https://www.gla.ac.in/Uploads/faculty/1145frt_Nidhi-Jaiswal-sm.jpg","Ms. Nidhi Jaiswal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1145/ms-nidhi-jaiswal"
"https://www.gla.ac.in/Uploads/faculty/1430frt_FalguniRathoreAsst.Prof.AgricultureGLA124411(1).JPG","Dr. Falguni Rathore","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1430/dr-falguni-rathore"
"https://www.gla.ac.in/Uploads/faculty/1154frt_Ms.-Sohela-Mukherjee-sm.jpg","Dr. Sohela Mukherjee","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1154/dr-sohela-mukherjee"
"https://www.gla.ac.in/Uploads/faculty/627frt_Dr.MohammadYaseenAsst.ProfAgriculturesmall.jpg","Dr. Mohammad Yaseen","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/627/dr-mohammad-yaseen"
"https://www.gla.ac.in/Uploads/faculty/974frt_NiharikaK-S.jpg","Dr. Niharika Kulshrestha","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/974/dr-niharika-kulshrestha-"
"https://www.gla.ac.in/Uploads/faculty/942frt_Sadhna-Mishra.jpg","Dr. Sadhna Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/942/dr-sadhna-mishra"
"https://www.gla.ac.in/Uploads/faculty/1318frt_SukritiAsst.ProfPhysicsGLA123484-Copy.JPG","Dr. Sukriti","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1318/dr-sukriti"
"https://www.gla.ac.in/Uploads/faculty/1461frt_Dr.PavanSinghAsst.ProfAgriculturalGLA124428(1).JPG","Dr. Pavan Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1461/dr-pavan-singh"
"https://www.gla.ac.in/Uploads/faculty/1315frt_ChandniKumariAsst.ProfMathGLA123492.JPG","Dr. Chandni Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1315/dr-chandni-kumari"
"https://www.gla.ac.in/Uploads/faculty/1432frt_WhatsAppImage2024-06-27at1.36.39PM.jpeg","Dr. Ankita Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1432/dr-ankita-pandey"
"https://www.gla.ac.in/Uploads/faculty/1317frt_VaibhavSinghAsst.Prof.AgricultureGLA123494.JPG","Dr. Vaibhav Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1317/dr-vaibhav-singh"
